HENDERSON	0 of 28 precinct reporting	23,524	28,911	5,967	7,060	178	264	46	75	0	0	4	4	0	0	0	0	2	2	1	1	0	0	0	0	0	0	36,317	54,663	66.44%
HIDALGO	0 of 256 precinct reporting	75,345	90,527	111,251	128,199	1,013	1,261	722	865	3	3	17	22	1	1	3	3	2	2	0	0	0	0	1	1	0	0	220,884	391,309	56.45%
HILL	0 of 22 precinct reporting	7,532	11,926	2,049	2,860	78	119	15	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14,931	23,625	63.20%
HOCKLEY	0 of 15 precinct reporting	5,116	6,536	1,158	1,482	36	61	9	16	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8,100	13,781	58.78%
HOOD	0 of 16 precinct reporting	20,899	26,496	4,776	5,648	193	319	49	71	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	32,541	44,831	72.59%
HOPKINS	0 of 22 precinct reporting	10,314	12,719	2,529	3,046	99	143	27	31	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15,941	23,954	66.55%
HOUSTON	0 of 22 precinct reporting	5,208	7,060	1,848	2,314	39	56	2	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9,438	13,444	70.20%
HOWARD	0 of 27 precinct reporting	6,667	8,054	1,763	2,069	61	89	22	28	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10,241	17,526	58.43%
HUDSPETH	0 of 5 precinct reporting	395	779	188	371	6	10	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,165	2,085	55.88%
HUNT	0 of 34 precinct reporting	21,132	29,163	6,890	8,906	251	434	41	71	0	0	14	18	1	3	0	0	2	2	0	0	0	0	0	0	0	0	38,597	59,367	65.01%
HUTCHINSON	0 of 9 precinct reporting	6,170	7,681	779	965	77	115	6	10	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8,773	13,533	64.83%
IRION	0 of 5 precinct reporting	569	759	93	120	6	8	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	889	1,298	68.49%
JACK	0 of 7 precinct reporting	2,644	3,418	276	331	16	24	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,782	5,254	71.98%
JACKSON	0 of 10 precinct reporting	4,212	5,231	833	1,033	37	53	15	23	7	11	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,353	9,482	67.00%
JASPER	0 of 21 precinct reporting	10,146	12,542	2,487	2,954	72	105	4	7	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	15,611	23,374	66.79%
JEFF DAVIS	0 of 6 precinct reporting	616	784	409	501	13	17	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,305	1,670	78.14%
JEFFERSON	0 of 140 precinct reporting	42,149	47,570	41,207	46,073	692	897	159	199	0	0	15	16	1	1	0	0	0	0	1	2	1	1	0	0	0	0	94,759	149,372	63.44%
JIM HOGG	0 of 6 precinct reporting	502	833	940	1,197	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,036	3,800	53.58%
JIM WELLS	0 of 22 precinct reporting	5,313	7,453	4,711	6,119	51	69	19	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13,669	26,636	51.32%
JOHNSON	0 of 36 precinct reporting	46,130	54,628	14,345	16,464	588	771	99	142	0	0	10	10	1	2	0	0	1	2	0	0	0	0	0	0	0	1	72,020	105,574	68.22%
JONES	0 of 12 precinct reporting	3,645	5,660	719	999	37	63	12	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,741	9,635	69.96%
